rcid,session,vote,ccode
2934,40,1,160
2934,40,3,310
2934,40,1,437
2934,40,1,616
2935,40,3,365
2935,40,2,678
2935,40,3,812
2936,40,1,553
2936,40,9,713
2937,40,9,221
2937,40,2,315
2937,40,1,678
2937,40,2,712
2937,40,1,811
2938,40,3,2
2938,40,2,230
2938,40,9,316
2938,40,9,344
2938,40,9,368
2938,40,1,572
2938,40,1,630
2939,40,1,200
2939,40,1,205
2939,40,8,591
2939,40,1,652
2940,40,1,572
2941,40,1,452
2941,40,1,700
2941,40,1,940
2942,40,1,51
2942,40,2,211
2943,40,1,42
2943,40,1,516
2943,40,8,816
2944,40,9,344
2944,40,9,970
2945,40,1,42
2945,40,1,451
2945,40,2,950
2947,41,1,160
2947,41,9,359
2947,41,9,373
2947,41,8,950
2948,41,1,58
2948,41,1,115
2948,41,3,365
2948,41,9,626
2949,41,2,2
2949,41,1,403
2949,41,1,530
2949,41,2,616
2949,41,8,910
2950,41,8,60
2950,41,1,200
2950,41,1,339
2950,41,9,626
2950,41,1,790
2951,41,2,95
2951,41,1,591
2951,41,9,705
2952,41,1,165
2952,41,1,339
2952,41,1,484
2952,41,9,705
2952,41,1,780
2952,41,1,900
2953,41,2,92
2953,41,1,352
2953,41,1,404
2953,41,1,680
2954,41,2,31
2954,41,2,92
2954,41,1,155
2954,41,9,531
2954,41,1,572
2954,41,1,812
2954,41,1,990
2955,41,1,57
2955,41,1,355
2955,41,8,660
2955,41,8,940
2956,41,1,520
2956,41,1,615
2956,41,9,704
2956,41,1,812
2956,41,9,860
2956,41,9,986
2957,41,1,70
2957,41,1,315
2957,41,1,365
2957,41,1,645
2957,41,1,690
2958,41,1,235
2958,41,9,366
2958,41,1,516
2958,41,1,850
2959,41,1,235
2959,41,9,511
2959,41,1,571
2959,41,1,600
2959,41,1,694
2960,41,3,235
2960,41,3,260
2960,41,1,339
2960,41,2,375
2960,41,1,645
2960,41,1,698
2961,41,9,221
2961,41,1,360
2962,41,2,53
2962,41,1,145
2963,41,3,2
2963,41,9,565
2964,41,1,660
2964,41,1,835
2964,41,9,860
2964,41,8,990
2965,41,1,70
2965,41,1,95
2965,41,1,135
2965,41,2,212
2965,41,9,317
2965,41,9,349
2965,41,2,450
2965,41,1,630
2965,41,1,652
2965,41,1,775
2965,41,1,800
2966,41,1,211
2966,41,1,660
2966,41,1,700
2967,41,1,402
2967,41,1,760
2968,41,1,93
2968,41,9,349
2968,41,1,652
2968,41,2,666
2968,41,1,696
2969,41,1,355
2969,41,1,590
2969,41,1,800
2969,41,1,811
2970,41,9,316
2970,41,1,352
2970,41,1,625
2970,41,9,626
2971,41,1,92
2971,41,2,305
2971,41,1,580
2971,41,1,850
2972,41,1,53
2972,41,9,373
2972,41,9,511
2972,41,1,816
2973,41,2,205
2973,41,1,325
2973,41,1,352
2973,41,9,713
2974,41,3,212
2974,41,9,225
2974,41,1,290
2974,41,1,510
2975,41,1,395
2975,41,1,522
2975,41,1,530
2975,41,1,625
2975,41,1,670
2975,41,1,790
2975,41,1,910
2975,41,9,955
2975,41,9,986
2976,41,1,20
2976,41,2,211
2976,41,9,344
2976,41,1,572
2977,41,9,531
2977,41,1,690
2977,41,9,732
2977,41,1,750
2977,41,9,860
2978,41,1,541
2978,41,1,571
2978,41,1,698
2979,41,3,2
2979,41,1,53
2979,41,2,235
2979,41,1,365
2979,41,1,483
2979,41,9,565
2979,41,1,680
2979,41,9,705
2980,41,8,60
2980,41,2,200
2980,41,1,230
2980,41,1,360
2980,41,1,580
2980,41,1,990
2981,41,1,160
2981,41,9,349
2981,41,1,501
2981,41,1,551
2981,41,8,570
2981,41,1,840
2982,41,1,145
2982,41,1,516
2982,41,2,540
2982,41,1,570
2982,41,1,590
2983,41,9,359
2983,41,1,360
2983,41,1,390
2983,41,1,435
2983,41,1,800
2984,41,9,317
2984,41,2,640
2984,41,1,780
2985,41,1,369
2986,41,1,694
2986,41,1,790
2986,41,1,830
2986,41,1,840
2987,41,2,345
2987,41,1,411
2987,41,8,560
2987,41,2,580
2988,41,3,325
2989,41,1,40
2989,41,1,350
2989,41,1,437
2989,41,1,666
2989,41,1,700
2990,41,1,101
2990,41,1,369
2990,41,9,987
2991,41,2,483
2991,41,2,740
2991,41,1,820
2991,41,9,860
2992,41,1,56
2992,41,1,780
2993,41,1,484
2994,41,1,95
2994,41,1,404
2994,41,1,482
2994,41,1,652
2995,41,1,93
2995,41,9,367
2995,41,2,385
2995,41,1,820
2995,41,9,987
2996,41,8,54
2996,41,1,165
2997,41,9,346
2997,41,2,369
2998,41,1,490
2998,41,1,690
2998,41,1,780
2998,41,1,790
2999,41,1,265
2999,41,2,551
2999,41,2,552
2999,41,1,630
2999,41,9,705
3000,41,9,221
3000,41,1,265
3000,41,1,360
3000,41,1,552
3000,41,1,692
3000,41,1,740
3000,41,9,970
3001,41,2,290
3001,41,9,368
3001,41,1,652
3002,41,2,395
3003,41,1,90
3003,41,1,345
3003,41,1,740
3003,41,1,771
3004,41,1,484
3004,41,9,705
3004,41,1,740
3005,41,1,56
3005,41,1,220
3005,41,9,511
3005,41,9,986
3006,41,1,60
3006,41,1,375
3007,41,1,355
3007,41,1,812
3008,41,1,100
3008,41,1,475
3009,41,1,230
3009,41,1,471
3010,41,1,31
3010,41,1,771
3011,41,1,100
3011,41,9,373
3011,41,1,475
3011,41,1,551
3011,41,1,571
3011,41,1,692
3011,41,9,983
3012,41,1,135
3012,41,1,750
3013,41,1,42
3013,41,1,350
3013,41,1,403
3013,41,1,482
3013,41,1,517
3013,41,1,580
3013,41,1,712
3014,41,1,115
3014,41,2,411
3014,41,1,433
3014,41,1,615
3015,41,1,211
3015,41,2,411
3015,41,1,540
3015,41,1,692
3015,41,1,760
3016,41,1,305
3016,41,1,403
3016,41,9,565
3016,41,1,935
3017,41,2,572
3017,41,1,771
3017,41,1,990
3018,41,1,155
3018,41,9,223
3018,41,9,955
3019,41,1,265
3019,41,9,343
3019,41,1,570
3020,41,9,317
3020,41,1,352
3020,41,1,435
3020,41,2,471
3020,41,1,910
3021,41,1,315
3021,41,1,350
3022,41,1,438
3023,41,1,56
3023,41,1,660
3023,41,1,840
3024,41,1,220
3024,41,9,371
3024,41,1,411
3024,41,1,461
3024,41,1,471
3025,41,1,52
3025,41,1,101
3025,41,1,235
3025,41,1,345
3025,41,1,510
3026,41,9,344
3026,41,1,402
3026,41,1,404
3026,41,1,540
3027,41,1,402
3027,41,1,530
3027,41,1,572
3027,41,1,680
3027,41,1,990
3028,41,1,93
3029,41,1,135
3029,41,9,731
3030,41,1,110
3030,41,1,155
3030,41,1,451
3030,41,9,702
3031,41,1,155
3032,41,9,221
3032,41,1,350
3032,41,1,471
3032,41,9,626
3032,41,9,702
3032,41,1,820
3033,41,9,225
3033,41,1,481
3033,41,1,501
3034,41,8,54
3034,41,1,780
3034,41,1,910
3034,41,9,987
3035,41,1,92
3035,41,2,211
3035,41,1,680
3036,41,1,91
3036,41,1,230
3036,41,2,580
3036,41,1,590
3036,41,9,702
3036,41,2,775
3036,41,9,946
3037,41,3,230
3037,41,1,434
3037,41,1,530
3038,41,2,20
3038,41,9,225
3038,41,9,346
3038,41,1,375
3038,41,9,565
3038,41,1,771
3040,41,1,80
3040,41,9,317
3040,41,9,349
3040,41,1,522
3041,41,9,331
3041,41,1,369
3041,41,1,395
3041,41,1,630
3041,41,1,910
3042,41,1,145
3042,41,9,223
3042,41,9,232
3042,41,1,439
3042,41,1,530
3042,41,9,626
3042,41,1,750
3042,41,1,781
3042,41,1,840
3043,41,1,520
3043,41,1,580
3043,41,8,840
3044,41,9,221
3044,41,1,541
3044,41,8,835
3045,41,1,57
3045,41,9,225
3045,41,9,344
3045,41,1,360
3045,41,2,640
3046,41,1,31
3046,41,1,41
3046,41,1,53
3046,41,9,371
3046,41,9,703
3047,41,9,372
3047,41,1,481
3047,41,1,940
3048,41,1,91
3048,41,2,101
3049,41,8,130
3049,41,1,345
3050,41,2,205
3050,41,8,230
3050,41,8,380
3050,41,1,553
3050,41,8,591
3051,41,9,511
3051,41,1,522
3052,41,1,95
3052,41,1,150
3052,41,8,339
3052,41,9,371
3052,41,1,570
3052,41,1,663
3052,41,1,710
3052,41,1,790
3052,41,1,830
3052,41,1,910
3052,41,9,947
3052,41,1,990
3053,41,1,516
3053,41,1,551
3053,41,1,645
3053,41,2,920
3054,41,2,58
3054,41,1,615
3054,41,9,983
3055,41,2,42
3055,41,9,331
3055,41,1,360
3055,41,2,950
3056,41,1,115
3056,41,1,352
3056,41,1,433
3056,41,2,553
3056,41,9,704
3056,41,9,732
3057,41,1,135
3057,41,9,232
3057,41,9,343
3057,41,9,359
3057,41,1,439
3057,41,1,780
3058,41,9,316
3058,41,1,402
3058,41,9,565
3058,41,2,900
3059,41,9,317
3059,41,9,373
3059,41,1,790
3059,41,1,816
3060,41,1,500
3060,41,8,560
3061,41,9,223
3061,41,1,481
3061,41,1,522
3061,41,9,947
3062,41,1,660
3062,41,1,800
3063,41,1,130
3063,41,1,375
3063,41,1,411
3063,41,1,551
3063,41,1,616
3064,41,1,110
3064,41,1,402
3064,41,9,626
3064,41,1,811
3065,41,9,367
3065,41,1,920
3066,41,9,946
3067,41,1,165
3068,41,1,140
3068,41,1,260
3068,41,8,560
3069,41,2,305
3069,41,9,368
3069,41,1,775
3070,41,1,710
3071,41,1,370
3072,41,1,501
3072,41,1,651
3073,41,1,100
3073,41,1,572
3073,41,1,694
3074,41,9,344
3074,41,9,368
3074,41,1,403
3075,41,2,130
3075,41,9,371
3075,41,1,670
3075,41,1,694
3075,41,1,920
3075,41,9,983
3075,41,1,990
3076,41,3,436
3076,41,9,704
3076,41,9,732
3076,41,1,990
3077,41,1,434
3077,41,9,531
3077,41,1,620
3077,41,1,816
3078,41,9,373
3078,41,1,482
3078,41,1,700
3079,41,1,40
3079,41,3,200
3079,41,9,565
3079,41,2,840
3080,41,9,373
3080,41,1,420
3080,41,8,560
3080,41,1,663
3080,41,9,955
3081,41,8,58
3081,41,1,352
3081,41,2,663
3081,41,8,935
3081,41,9,947
3082,41,1,115
3082,41,1,436
3082,41,8,481
3082,41,9,531
3083,41,1,55
3083,41,1,210
3083,41,1,581
3083,41,9,731
3083,41,1,830
3084,41,1,155
3084,41,9,331
3084,41,1,375
3084,41,1,380
3084,41,1,790
3085,41,1,155
3085,41,1,411
3085,41,1,450
3085,41,8,560
3085,41,8,712
3085,41,3,900
3085,41,1,935
3086,41,1,380
3086,41,1,690
3086,41,1,692
3087,41,1,95
3087,41,3,220
3087,41,9,232
3087,41,1,310
3087,41,1,484
3087,41,2,710
3088,41,1,40
3088,41,1,835
3089,41,1,20
3089,41,1,115
3089,41,1,235
3089,41,9,371
3089,41,1,500
3090,41,1,92
3090,41,9,531
3090,41,8,560
3090,41,9,987
3091,41,1,91
3091,41,9,221
3092,41,1,620
3092,41,1,820
3093,41,1,165
3093,41,1,781
3094,41,1,70
3094,41,1,115
3094,41,2,235
3094,41,9,701
3094,41,1,800
3095,41,1,652
3096,41,1,325
3097,41,3,211
3097,41,1,220
3097,41,1,517
3097,41,1,581
3097,41,1,670
3098,41,1,20
3098,41,1,516
3098,41,9,626
3098,41,9,702
3099,41,1,20
3099,41,1,516
3099,41,1,750
3100,41,1,57
3100,41,1,403
3100,41,3,666
3100,41,9,970
3101,41,1,540
3101,41,1,552
3101,41,1,698
3101,41,9,987
3102,42,3,40
3102,42,2,70
3102,42,1,135
3102,42,1,483
3102,42,2,580
3102,42,2,750
3102,42,1,990
3103,42,1,140
3103,42,1,365
3103,42,9,371
3103,42,1,475
3103,42,1,670
3103,42,1,750
3104,42,1,145
3104,42,9,225
3104,42,1,403
3104,42,8,481
3104,42,1,540
3104,42,1,620
3104,42,1,690
3104,42,9,946
3105,42,1,710
3105,42,1,816
3105,42,9,947
3106,42,1,530
3107,42,1,211
3108,42,1,80
3108,42,1,402
3108,42,1,850
3109,42,9,731
3110,42,1,54
3110,42,9,221
3110,42,9,225
3110,42,1,235
3110,42,1,433
3110,42,2,439
3110,42,1,471
3111,42,1,553
3111,42,9,713
3112,42,1,712
3112,42,1,775
3113,42,1,95
3113,42,9,373
3113,42,1,750
3114,42,1,230
3114,42,2,471
3114,42,1,840
3115,42,1,750
3116,42,1,42
3116,42,1,530
3117,42,2,210
3117,42,1,663
3117,42,9,946
3118,42,2,205
3118,42,3,211
3118,42,1,310
3118,42,1,315
3118,42,1,369
3118,42,1,404
3118,42,1,420
3118,42,1,516
3118,42,9,731
3118,42,1,990
3119,42,1,140
3119,42,9,225
3119,42,1,290
3119,42,1,698
3119,42,9,701
3119,42,9,947
3120,42,1,57
3120,42,1,435
3120,42,9,531
3121,42,1,145
3121,42,1,325
3121,42,9,371
3121,42,1,438
3121,42,1,452
3122,42,1,483
3122,42,1,484
3122,42,2,553
3122,42,1,666
3124,42,1,616
3124,42,1,652
3124,42,1,935
3125,42,8,92
3126,42,1,58
3126,42,1,90
3126,42,9,359
3127,42,1,110
3127,42,2,402
3127,42,1,436
3127,42,1,630
3127,42,1,835
3128,42,1,80
3128,42,9,372
3128,42,1,700
3128,42,9,731
3129,42,1,800
3130,42,1,70
3130,42,1,210
3130,42,9,221
3130,42,9,701
3130,42,9,703
3130,42,1,850
3131,42,1,935
3132,42,1,91
3132,42,1,510
3132,42,1,552
3132,42,1,780
3132,42,1,940
3133,42,1,90
3133,42,9,232
3133,42,1,315
3133,42,9,565
3133,42,1,800
3134,42,1,200
3134,42,9,221
3134,42,1,432
3134,42,2,481
3134,42,1,678
3135,42,1,135
3135,42,1,420
3135,42,1,670
3135,42,8,811
3136,42,1,501
3136,42,1,530
3136,42,1,770
3137,42,2,31
3137,42,9,232
3137,42,2,325
3137,42,2,338
3137,42,1,461
3137,42,8,800
3138,42,1,53
3138,42,1,94
3138,42,9,232
3138,42,1,940
3139,42,1,52
3139,42,9,221
3139,42,1,590
3140,42,1,95
3140,42,9,703
3140,42,1,781
3140,42,1,935
3141,42,1,80
3141,42,1,130
3141,42,1,350
3141,42,1,700
3141,42,9,983
3142,42,1,94
3142,42,1,402
3143,42,2,900
3144,42,9,368
3144,42,9,371
3144,42,1,375
3144,42,1,540
3144,42,9,732
3144,42,9,986
3145,42,1,135
3145,42,1,438
3145,42,1,522
3145,42,9,983
3146,42,1,40
3146,42,1,338
3146,42,1,640
3146,42,1,692
3146,42,1,760
3147,42,1,101
3147,42,3,212
3147,42,9,232
3147,42,9,367
3147,42,9,372
3147,42,1,435
3147,42,1,572
3148,42,1,260
3148,42,1,436
3148,42,1,625
3149,42,1,600
3149,42,9,626
3149,42,2,950
3150,42,1,58
3150,42,1,80
3150,42,1,433
3150,42,1,660
3151,42,1,31
3151,42,1,338
3151,42,1,516
3151,42,1,710
3152,42,1,41
3152,42,1,95
3152,42,1,530
3152,42,1,600
3153,42,1,52
3153,42,9,344
3153,42,9,626
3153,42,1,935
3153,42,9,983
3154,42,9,221
3154,42,1,310
3154,42,1,345
3154,42,1,420
3154,42,1,484
3154,42,1,651
3154,42,1,771
3155,42,9,955
3156,42,1,42
3156,42,9,331
3156,42,9,702
3156,42,1,950
3156,42,9,986
3156,42,8,990
3157,42,1,678
3157,42,1,700
3158,42,1,350
3158,42,9,366
3158,42,9,626
3159,42,2,130
3159,42,1,452
3159,42,1,461
3159,42,1,483
3159,42,1,517
3160,42,1,95
3160,42,8,210
3160,42,8,220
3160,42,8,395
3160,42,1,438
3161,42,1,760
3162,42,9,511
3162,42,1,800
3163,42,1,150
3163,42,9,232
3163,42,1,591
3163,42,1,740
3163,42,1,850
3164,42,1,710
3165,42,1,90
3165,42,2,390
3165,42,1,471
3165,42,1,625
3165,42,1,835
3166,42,1,350
3166,42,1,570
3167,42,1,145
3167,42,1,345
3167,42,9,346
3167,42,1,630
3167,42,3,666
3167,42,1,811
3168,42,2,42
3168,42,1,365
3168,42,1,571
3168,42,1,811
3168,42,1,830
3169,42,1,80
3169,42,9,368
3169,42,1,616
3170,42,1,100
3170,42,1,482
3170,42,1,581
3170,42,1,591
3170,42,1,698
3170,42,9,705
3170,42,9,732
3170,42,9,986
3171,42,1,57
3171,42,1,130
3171,42,1,355
3171,42,1,451
3172,42,8,54
3172,42,3,260
3172,42,1,451
3172,42,1,950
3173,42,1,135
3173,42,1,570
3173,42,9,946
3174,42,1,370
3174,42,1,616
3174,42,1,800
3175,42,1,100
3175,42,1,660
3175,42,9,701
3175,42,9,713
3176,42,3,2
3176,42,1,305
3176,42,1,345
3176,42,1,501
3176,42,1,835
3177,42,8,41
3177,42,1,57
3177,42,1,80
3177,42,1,355
3177,42,1,420
3177,42,1,434
3177,42,9,626
3177,42,1,694
3177,42,1,781
3177,42,1,816
3178,42,8,434
3178,42,8,451
3178,42,1,510
3178,42,9,565
3179,42,8,52
3179,42,1,140
3179,42,9,317
3179,42,8,580
3180,42,9,221
3180,42,9,343
3180,42,9,531
3180,42,1,812
3181,42,1,235
3181,42,9,367
3181,42,1,385
3181,42,1,516
3181,42,1,616
3184,42,9,359
3184,42,1,500
3184,42,1,651
3184,42,1,812
3185,42,9,223
3185,42,1,365
3185,42,2,482
3185,42,8,698
3186,42,1,771
3186,42,1,850
3187,42,1,95
3187,42,9,223
3187,42,2,380
3187,42,1,435
3187,42,1,520
3187,42,2,920
3187,42,1,990
3188,42,1,522
3188,42,1,552
3189,42,2,230
3189,42,9,317
3189,42,2,710
3189,42,2,840
3190,42,8,58
3191,42,3,2
3191,42,2,92
3191,42,1,437
3191,42,1,482
3191,42,1,552
3192,42,1,692
3193,42,2,20
3193,42,1,41
3193,42,1,434
3193,42,1,490
3193,42,1,530
3193,42,1,616
3194,42,9,371
3195,42,2,155
3195,42,1,690
3195,42,9,955
3196,42,1,490
3196,42,1,835
3196,42,9,970
3197,42,2,338
3197,42,9,371
3197,42,1,483
3198,42,9,372
3199,42,9,223
3200,42,1,483
3200,42,2,640
3201,42,9,731
3201,42,1,760
3202,42,2,20
3202,42,9,343
3203,42,2,205
3203,42,1,365
3203,42,9,983
3204,42,1,80
3204,42,1,517
3205,42,8,60
3205,42,1,350
3205,42,9,368
3205,42,1,615
3205,42,2,811
3206,42,1,365
3207,42,1,520
3207,42,8,560
3207,42,2,740
3208,42,1,439
3208,42,1,500
3209,42,9,221
3209,42,2,380
3209,42,1,771
3209,42,1,910
3210,42,1,130
3210,42,1,663
3210,42,1,781
3211,42,3,2
3211,42,1,800
3211,42,1,816
3212,42,9,983
3213,42,8,54
3213,42,1,150
3213,42,9,223
3213,42,1,325
3213,42,9,343
3213,42,9,344
3213,42,9,373
3213,42,1,375
3213,42,1,420
3213,42,1,510
3213,42,1,678
3213,42,1,680
3213,42,1,750
3213,42,8,935
3214,42,8,54
3214,42,1,57
3214,42,1,205
3214,42,1,210
3214,42,1,260
3214,42,1,385
3214,42,1,540
3214,42,1,652
3214,42,1,835
3214,42,9,860
3215,42,9,317
3215,42,1,694
3215,42,9,955
3216,42,9,344
3216,42,3,666
3217,42,1,395
3217,42,1,451
3217,42,1,510
3217,42,9,987
3219,42,1,165
3219,42,9,344
3219,42,1,482
3219,42,1,830
3220,42,8,51
3220,42,1,510
3220,42,1,581
3221,42,2,260
3221,42,1,436
3222,42,1,91
3222,42,1,450
3222,42,1,551
3222,42,1,830
3223,42,1,56
3223,42,1,315
3223,42,1,481
3223,42,1,591
3223,42,1,615
3224,42,1,51
3224,42,8,54
3225,42,1,95
3225,42,1,475
3226,42,1,101
3226,42,1,771
3227,42,1,58
3227,42,1,433
3228,42,1,380
3228,42,1,433
3228,42,8,625
3228,42,1,840
3229,42,1,360
3229,42,1,501
3229,42,1,645
3229,42,1,850
3230,42,9,225
3230,42,1,771
3231,42,1,360
3231,42,1,663
3231,42,1,800
3232,42,1,436
3232,42,1,451
3232,42,1,572
3232,42,1,645
3232,42,1,696
3232,42,9,713
3232,42,9,987
3233,42,1,510
3233,42,1,663
3233,42,1,680
3233,42,9,970
3234,42,1,91
3234,42,1,360
3234,42,1,365
3234,42,1,570
3234,42,1,640
3235,42,1,57
3235,42,1,260
3235,42,1,760
3235,42,1,816
3235,42,9,970
3236,42,1,51
3237,42,1,369
3237,42,1,651
3237,42,9,946
3238,42,1,110
3238,42,3,220
3238,42,1,260
3238,42,1,339
3238,42,1,355
3238,42,1,420
3239,42,1,140
3239,42,1,640
3239,42,1,698
3240,42,9,372
3240,42,1,434
3240,42,1,571
3240,42,1,680
3240,42,9,713
3240,42,1,775
3240,42,1,781
3240,42,1,835
3241,42,9,346
3241,42,1,420
3241,42,2,620
3242,42,1,80
3242,42,9,223
3242,42,9,331
3242,42,1,369
3242,42,1,411
3242,42,9,946
3243,42,1,130
3243,42,1,501
3243,42,9,946
3244,42,1,325
3244,42,9,366
3244,42,1,436
3244,42,1,652
3245,42,1,211
3245,42,1,305
3245,42,9,316
3245,42,9,368
3245,42,1,850
3246,42,8,42
3246,42,1,93
3246,42,1,100
3246,42,1,220
3246,42,1,235
3246,42,1,500
3246,42,1,510
3247,42,1,130
3247,42,1,390
3247,42,8,436
3247,42,1,484
3247,42,1,570
3247,42,1,696
3247,42,9,946
3248,43,8,500
3248,43,1,541
3248,43,9,626
3248,43,1,760
3249,43,1,31
3249,43,1,432
3250,43,1,100
3250,43,1,160
3250,43,1,220
3250,43,9,371
3250,43,1,690
3251,43,1,530
3251,43,1,625
3251,43,1,640
3251,43,1,771
3252,43,1,616
3253,43,1,51
3253,43,1,145
3253,43,8,517
3253,43,9,565
3253,43,1,698
3253,43,1,940
3254,43,1,150
3254,43,1,402
3254,43,1,435
3254,43,9,947
3255,43,2,56
3255,43,1,212
3255,43,1,265
3255,43,1,436
3255,43,1,471
3256,43,1,290
3256,43,1,360
3256,43,9,565
3257,43,1,51
3257,43,9,705
3258,43,1,41
3258,43,1,770
3259,43,1,130
3259,43,1,369
3259,43,1,522
3260,43,2,54
3260,43,9,317
3260,43,1,365
3260,43,1,522
3260,43,9,704
3261,43,1,520
3261,43,9,565
3261,43,9,702
3261,43,1,830
3261,43,1,910
3262,43,2,740
3262,43,1,840
3263,43,1,90
3263,43,2,200
3263,43,1,395
3264,43,1,572
3264,43,9,701
3265,43,1,31
3265,43,1,52
3265,43,1,110
3265,43,1,481
3265,43,1,670
3265,43,9,731
3265,43,1,935
3266,43,1,345
3266,43,9,346
3266,43,1,402
3266,43,1,435
3267,43,2,640
3267,43,2,771
3268,43,1,60
3268,43,1,433
3268,43,1,439
3268,43,1,510
3268,43,1,830
3269,43,1,42
3269,43,1,58
3269,43,1,110
3269,43,1,205
3269,43,9,373
3269,43,1,452
3269,43,1,625
3270,43,1,315
3270,43,1,461
3270,43,1,652
3270,43,1,770
3270,43,1,840
3271,43,1,92
3271,43,1,369
3271,43,1,616
3272,43,1,663
3272,43,9,732
3273,43,1,580
3274,43,1,517
3275,43,2,230
3275,43,2,411
3275,43,1,437
3275,43,1,461
3275,43,1,540
3276,43,3,260
3276,43,2,325
3276,43,1,475
3276,43,1,551
3276,43,1,630
3276,43,1,651
3277,43,3,325
3277,43,3,385
3277,43,1,450
3277,43,1,670
3278,43,8,150
3278,43,9,225
3278,43,9,565
3279,43,1,145
3279,43,9,366
3279,43,1,435
3279,43,1,710
3280,43,2,571
3280,43,1,850
3281,43,1,501
3282,43,3,325
3282,43,1,481
3282,43,1,625
3282,43,1,640
3282,43,1,670
3283,43,2,145
3283,43,1,315
3283,43,1,501
3284,43,1,52
3284,43,1,205
3284,43,1,365
3285,43,1,40
3285,43,1,230
3285,43,1,540
3285,43,1,541
3285,43,1,740
3286,43,1,52
3286,43,1,375
3286,43,1,581
3286,43,1,750
3287,43,1,91
3287,43,1,450
3287,43,1,452
3287,43,1,692
3287,43,9,970
3288,43,1,80
3288,43,3,375
3288,43,1,483
3288,43,3,740
3289,43,1,315
3289,43,9,344
3289,43,2,385
3289,43,1,451
3289,43,1,540
3289,43,1,570
3289,43,9,732
3289,43,1,781
3290,43,1,101
3290,43,9,371
3291,43,9,986
3292,43,1,140
3292,43,1,375
3292,43,1,820
3292,43,1,910
3293,43,1,135
3294,43,1,52
3294,43,1,57
3294,43,1,369
3294,43,9,531
3294,43,1,830
3295,43,1,160
3296,43,1,305
3296,43,9,349
3296,43,1,620
3296,43,9,987
3297,43,9,349
3297,43,1,645
3297,43,1,740
3297,43,1,910
3298,43,1,900
3299,43,1,70
3299,43,1,290
3299,43,1,365
3299,43,1,403
3299,43,1,510
3299,43,1,522
3299,43,1,541
3299,43,1,816
3299,43,1,920
3299,43,9,970
3300,43,1,150
3300,43,1,420
3300,43,1,630
3300,43,1,678
3300,43,1,781
3301,43,1,41
3301,43,9,316
3303,43,9,223
3303,43,9,316
3303,43,9,367
3303,43,1,483
3303,43,2,666
3303,43,1,850
3304,43,1,42
3304,43,9,346
3304,43,1,780
3305,43,1,370
3305,43,1,830
3306,43,2,369
3306,43,1,483
3306,43,1,516
3306,43,9,704
3307,43,1,60
3307,43,1,516
3307,43,9,565
3307,43,1,760
3307,43,1,790
3308,43,1,290
3308,43,9,946
3309,43,1,452
3309,43,1,630
3309,43,1,640
3309,43,1,666
3309,43,1,850
3310,43,1,20
3310,43,9,223
3310,43,1,395
3310,43,1,471
3310,43,1,552
3310,43,1,760
3311,43,1,93
3311,43,1,552
3311,43,1,760
3311,43,1,950
3312,43,1,41
3312,43,9,343
3312,43,9,946
3313,43,9,359
3313,43,1,375
3313,43,1,403
3313,43,1,775
3313,43,1,900
3314,43,1,58
3314,43,9,366
3314,43,1,369
3314,43,1,700
3314,43,1,760
3314,43,1,920
3314,43,1,935
3315,43,9,349
3315,43,1,540
3315,43,9,703
3315,43,1,850
3315,43,9,983
3316,43,1,350
3316,43,2,645
3317,43,1,40
3317,43,8,54
3317,43,1,57
3317,43,9,359
3317,43,1,616
3317,43,1,940
3317,43,9,986
3318,43,1,471
3318,43,1,572
3318,43,1,940
3319,43,1,365
3320,43,1,155
3320,43,1,600
3320,43,1,651
3320,43,9,704
3320,43,1,775
3320,43,1,790
3320,43,9,987
3321,43,2,135
3321,43,1,439
3321,43,9,626
3321,43,2,652
3321,43,1,800
3321,43,1,835
3322,43,9,331
3322,43,1,350
3322,43,9,368
3322,43,1,940
3323,43,1,70
3323,43,1,94
3323,43,1,212
3323,43,1,350
3323,43,1,355
3323,43,9,373
3323,43,1,437
3323,43,2,541
3323,43,9,713
3323,43,9,860
3324,43,9,946
3324,43,9,947
3325,43,2,305
3325,43,9,316
3325,43,1,663
3326,43,1,140
3326,43,2,230
3326,43,1,580
3326,43,9,703
3327,43,1,93
3327,43,1,155
3327,43,1,625
3327,43,1,940
3327,43,9,983
3328,43,1,590
3329,43,2,390
3329,43,1,450
3329,43,1,522
3329,43,1,541
3329,43,1,572
3330,43,1,52
3330,43,1,58
3331,43,1,95
3331,43,1,516
3331,43,1,630
3332,43,2,230
3332,43,9,704
3333,43,1,434
3333,43,1,501
3334,43,9,316
3334,43,1,451
3334,43,1,935
3335,43,1,56
3335,43,1,501
3335,43,1,615
3336,43,1,91
3336,43,1,100
3337,43,1,205
3337,43,1,310
3337,43,1,403
3337,43,1,500
3338,43,1,58
3338,43,1,150
3338,43,9,225
3338,43,2,260
3338,43,9,316
3338,43,1,461
3338,43,1,645
3338,43,1,700
3338,43,1,940
3339,43,8,560
3339,43,1,816
3340,43,1,53
3340,43,1,390
3340,43,1,645
3341,43,1,51
3341,43,9,366
3341,43,9,368
3341,43,1,517
3341,43,1,530
3341,43,1,630
3341,43,1,811
3341,43,1,950
3342,43,1,91
3342,43,1,360
3342,43,9,366
3343,43,1,51
3343,43,9,223
3343,43,8,920
3344,43,1,53
3344,43,1,355
3344,43,1,990
3345,43,2,210
3345,43,2,350
3345,43,1,434
3345,43,9,713
3345,43,1,840
3345,43,1,950
3346,43,2,220
